cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_path
5.0,169.0,249.0,855.0,775.0,138,D12,2,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/2/5_cell_image.png
9.0,324.0,227.0,700.0,797.0,138,D12,1,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/1/9_cell_image.png
6.0,328.0,320.0,696.0,704.0,166,D12,2,U-251MG,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/166/D12/2/6_cell_image.png
7.0,198.0,184.0,826.0,840.0,138,D12,1,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/1/7_cell_image.png
4.0,261.0,245.0,763.0,779.0,166,D12,2,U-251MG,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/166/D12/2/4_cell_image.png
5.0,82.0,201.0,942.0,823.0,138,D12,1,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/1/5_cell_image.png
2.0,196.0,21.0,828.0,1003.0,166,D12,1,U-251MG,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/166/D12/1/2_cell_image.png
9.0,261.0,337.0,763.0,687.0,139,D12,2,U2OS,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/139/D12/2/9_cell_image.png
2.0,-67.0,-127.0,1091.0,1151.0,139,D12,1,U2OS,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/139/D12/1/2_cell_image.png
5.0,200.0,207.0,824.0,817.0,166,D12,2,U-251MG,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/166/D12/2/5_cell_image.png
7.0,247.0,156.0,777.0,868.0,138,D12,2,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/2/7_cell_image.png
1.0,284.0,164.0,740.0,860.0,138,D12,2,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/2/1_cell_image.png
8.0,256.0,195.0,768.0,829.0,138,D12,2,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/2/8_cell_image.png
2.0,350.0,289.0,674.0,735.0,139,D12,2,U2OS,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/139/D12/2/2_cell_image.png
1.0,191.0,228.0,833.0,796.0,166,D12,2,U-251MG,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/166/D12/2/1_cell_image.png
1.0,270.0,158.0,754.0,866.0,139,D12,2,U2OS,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/139/D12/2/1_cell_image.png
3.0,129.0,244.0,895.0,780.0,138,D12,2,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/2/3_cell_image.png
1.0,185.0,127.0,839.0,897.0,138,D12,1,A-431,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/138/D12/1/1_cell_image.png
2.0,312.0,340.0,712.0,684.0,166,D12,2,U-251MG,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/166/D12/2/2_cell_image.png
3.0,302.0,280.0,722.0,744.0,139,D12,2,U2OS,HPA017340,ENSG00000161904,LEMD2,Nuclear membrane,LEMD2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/139/D12/2/3_cell_image.png
2.0,275.0,280.0,749.0,744.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/2_cell_image.png
4.0,220.0,293.0,804.0,731.0,173,A1,2,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/2/4_cell_image.png
1.0,283.0,309.0,741.0,715.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/1_cell_image.png
7.0,347.0,307.0,677.0,717.0,173,A1,2,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/2/7_cell_image.png
15.0,326.0,276.0,698.0,748.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/15_cell_image.png
1.0,192.0,107.0,832.0,917.0,173,A1,2,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/2/1_cell_image.png
3.0,369.0,348.0,655.0,676.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/3_cell_image.png
10.0,325.0,281.0,699.0,743.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/10_cell_image.png
5.0,280.0,305.0,744.0,719.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/5_cell_image.png
16.0,370.0,191.0,654.0,833.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/16_cell_image.png
9.0,233.0,348.0,791.0,676.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/9_cell_image.png
4.0,376.0,167.0,648.0,857.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/4_cell_image.png
7.0,297.0,360.0,727.0,664.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/7_cell_image.png
3.0,225.0,141.0,799.0,883.0,173,A1,2,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/2/3_cell_image.png
8.0,271.0,267.0,753.0,757.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/8_cell_image.png
4.0,343.0,349.0,681.0,675.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/4_cell_image.png
8.0,274.0,345.0,750.0,679.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/8_cell_image.png
9.0,287.0,246.0,737.0,778.0,173,A1,2,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/2/9_cell_image.png
6.0,312.0,269.0,712.0,755.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/6_cell_image.png
10.0,219.0,277.0,805.0,747.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/10_cell_image.png
7.0,366.0,325.0,658.0,699.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/7_cell_image.png
4.0,344.0,243.0,680.0,781.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/4_cell_image.png
7.0,245.0,279.0,779.0,745.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/7_cell_image.png
10.0,260.0,232.0,764.0,792.0,173,A1,2,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/2/10_cell_image.png
1.0,259.0,154.0,765.0,870.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/1_cell_image.png
6.0,248.0,285.0,776.0,739.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/6_cell_image.png
5.0,327.0,323.0,697.0,701.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/5_cell_image.png
6.0,317.0,307.0,707.0,717.0,140,A1,1,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/1/6_cell_image.png
2.0,388.0,214.0,636.0,810.0,140,A1,2,U-251MG,HPA017380,ENSG00000160213,CSTB,"Cytosol,Nucleoli",CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/140/A1/2/2_cell_image.png
9.0,302.0,88.0,722.0,936.0,173,A1,1,A-431,HPA017380,ENSG00000160213,CSTB,Cytosol,CSTB,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/173/A1/1/9_cell_image.png
1.0,202.0,223.0,822.0,801.0,143,G3,1,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/1/1_cell_image.png
6.0,256.0,298.0,768.0,726.0,143,G3,1,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/1/6_cell_image.png
10.0,304.0,193.0,720.0,831.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/10_cell_image.png
7.0,361.0,365.0,663.0,659.0,143,G3,2,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/2/7_cell_image.png
4.0,169.0,161.0,855.0,863.0,144,G3,1,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/1/4_cell_image.png
5.0,141.0,281.0,883.0,743.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/5_cell_image.png
1.0,354.0,294.0,670.0,730.0,145,G3,1,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/1/1_cell_image.png
3.0,291.0,319.0,733.0,705.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/3_cell_image.png
9.0,234.0,229.0,790.0,795.0,145,G3,1,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/1/9_cell_image.png
6.0,177.0,156.0,847.0,868.0,143,G3,2,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/2/6_cell_image.png
9.0,251.0,273.0,773.0,751.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/9_cell_image.png
4.0,161.0,34.0,863.0,990.0,143,G3,1,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/1/4_cell_image.png
11.0,264.0,246.0,760.0,778.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/11_cell_image.png
7.0,330.0,362.0,694.0,662.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/7_cell_image.png
2.0,314.0,204.0,710.0,820.0,143,G3,2,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/2/2_cell_image.png
2.0,178.0,239.0,846.0,785.0,144,G3,1,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/1/2_cell_image.png
7.0,377.0,373.0,647.0,651.0,143,G3,1,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/1/7_cell_image.png
5.0,395.0,364.0,629.0,660.0,143,G3,1,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/1/5_cell_image.png
6.0,310.0,318.0,714.0,706.0,145,G3,1,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/1/6_cell_image.png
4.0,330.0,336.0,694.0,688.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/4_cell_image.png
2.0,83.0,316.0,941.0,708.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/2_cell_image.png
1.0,248.0,171.0,776.0,853.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/1_cell_image.png
7.0,277.0,347.0,747.0,677.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/7_cell_image.png
9.0,320.0,298.0,704.0,726.0,143,G3,2,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/2/9_cell_image.png
3.0,336.0,298.0,688.0,726.0,143,G3,2,U-251MG,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/143/G3/2/3_cell_image.png
1.0,184.0,241.0,840.0,783.0,144,G3,1,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/1/1_cell_image.png
1.0,244.0,218.0,780.0,806.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/1_cell_image.png
8.0,213.0,277.0,811.0,747.0,144,G3,2,A-431,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/144/G3/2/8_cell_image.png
8.0,306.0,327.0,718.0,697.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/8_cell_image.png
3.0,94.0,328.0,930.0,696.0,145,G3,2,U2OS,HPA018209,ENSG00000169118,CSNK1G1,Cytosol,CSNK1G1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/145/G3/2/3_cell_image.png
1.0,-5.0,32.0,1029.0,992.0,178,B7,2,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/2/1_cell_image.png
6.0,300.0,273.0,724.0,751.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/6_cell_image.png
2.0,88.0,108.0,936.0,916.0,178,B7,2,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/2/2_cell_image.png
14.0,211.0,165.0,813.0,859.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/14_cell_image.png
6.0,297.0,208.0,727.0,816.0,177,B7,2,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/2/6_cell_image.png
6.0,14.0,217.0,1010.0,807.0,247,B7,2,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/2/6_cell_image.png
5.0,206.0,57.0,818.0,967.0,247,B7,1,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/1/5_cell_image.png
5.0,298.0,314.0,726.0,710.0,178,B7,1,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/1/5_cell_image.png
7.0,146.0,271.0,878.0,753.0,247,B7,1,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/1/7_cell_image.png
13.0,241.0,322.0,783.0,702.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/13_cell_image.png
9.0,-61.0,126.0,1085.0,898.0,247,B7,2,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/2/9_cell_image.png
4.0,262.0,309.0,762.0,715.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/4_cell_image.png
3.0,253.0,172.0,771.0,852.0,178,B7,2,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/2/3_cell_image.png
4.0,112.0,114.0,912.0,910.0,178,B7,2,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/2/4_cell_image.png
9.0,249.0,154.0,775.0,870.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/9_cell_image.png
4.0,206.0,279.0,818.0,745.0,177,B7,2,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/2/4_cell_image.png
7.0,270.0,311.0,754.0,713.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/7_cell_image.png
5.0,339.0,288.0,685.0,736.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/5_cell_image.png
4.0,244.0,252.0,780.0,772.0,247,B7,2,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/2/4_cell_image.png
6.0,173.0,265.0,851.0,759.0,178,B7,1,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/1/6_cell_image.png
3.0,146.0,251.0,878.0,773.0,247,B7,2,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/2/3_cell_image.png
2.0,219.0,100.0,805.0,924.0,247,B7,2,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/2/2_cell_image.png
10.0,232.0,130.0,792.0,894.0,247,B7,2,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/2/10_cell_image.png
2.0,306.0,285.0,718.0,739.0,177,B7,2,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/2/2_cell_image.png
10.0,399.0,368.0,625.0,656.0,177,B7,1,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/1/10_cell_image.png
3.0,207.0,330.0,817.0,694.0,177,B7,2,U-251MG,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/177/B7/2/3_cell_image.png
3.0,74.0,249.0,950.0,775.0,178,B7,1,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/1/3_cell_image.png
9.0,435.0,459.0,589.0,565.0,178,B7,1,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/1/9_cell_image.png
1.0,303.0,12.0,721.0,1012.0,247,B7,1,U2OS,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/247/B7/1/1_cell_image.png
4.0,176.0,38.0,848.0,986.0,178,B7,1,A-431,HPA018304,ENSG00000138757,G3BP2,Cytosol,G3BP2,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/178/B7/1/4_cell_image.png
3.0,127.0,182.0,897.0,842.0,199,D10,1,A-431,HPA018475,ENSG00000108848,LUC7L3,Nuclear speckles,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/199/D10/1/3_cell_image.png
1.0,288.0,244.0,736.0,780.0,199,D10,2,A-431,HPA018475,ENSG00000108848,LUC7L3,Nuclear speckles,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/199/D10/2/1_cell_image.png
1.0,142.0,249.0,882.0,775.0,155,D10,1,U-251MG,HPA018475,ENSG00000108848,LUC7L3,Nucleoplasm,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/155/D10/1/1_cell_image.png
2.0,174.0,115.0,850.0,909.0,199,D10,2,A-431,HPA018475,ENSG00000108848,LUC7L3,Nuclear speckles,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/199/D10/2/2_cell_image.png
6.0,324.0,348.0,700.0,676.0,155,D10,1,U-251MG,HPA018475,ENSG00000108848,LUC7L3,Nucleoplasm,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/155/D10/1/6_cell_image.png
1.0,129.0,205.0,895.0,819.0,199,D10,1,A-431,HPA018475,ENSG00000108848,LUC7L3,Nuclear speckles,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/199/D10/1/1_cell_image.png
1.0,285.0,361.0,739.0,663.0,155,D10,2,U-251MG,HPA018475,ENSG00000108848,LUC7L3,Nucleoplasm,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/155/D10/2/1_cell_image.png
13.0,338.0,354.0,686.0,670.0,155,D10,1,U-251MG,HPA018475,ENSG00000108848,LUC7L3,Nucleoplasm,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/155/D10/1/13_cell_image.png
2.0,214.0,272.0,810.0,752.0,157,D10,1,U2OS,HPA018475,ENSG00000108848,LUC7L3,Nuclear speckles,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/157/D10/1/2_cell_image.png
4.0,250.0,201.0,774.0,823.0,199,D10,2,A-431,HPA018475,ENSG00000108848,LUC7L3,Nuclear speckles,LUC7L3,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/199/D10/2/4_cell_image.png
