Unnamed: 0,cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_folder_prefix
562885,10.0,392.0,411.0,632.0,613.0,1926,F2,1,THP-1,HPA003040,ENSG00000100427,MLC1,Cytosol,MLC1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/
562886,11.0,406.0,428.0,618.0,596.0,1926,F2,1,THP-1,HPA003040,ENSG00000100427,MLC1,Cytosol,MLC1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/
562887,12.0,393.0,406.0,631.0,618.0,1926,F2,1,THP-1,HPA003040,ENSG00000100427,MLC1,Cytosol,MLC1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/
562888,13.0,344.0,330.0,680.0,694.0,1926,F2,1,THP-1,HPA003040,ENSG00000100427,MLC1,Cytosol,MLC1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/
562889,14.0,412.0,390.0,612.0,634.0,1926,F2,1,THP-1,HPA003040,ENSG00000100427,MLC1,Cytosol,MLC1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/
562890,15.0,406.0,421.0,618.0,603.0,1926,F2,1,THP-1,HPA003040,ENSG00000100427,MLC1,Cytosol,MLC1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1926/
568334,1.0,187.0,-251.0,837.0,1275.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568335,2.0,-99.0,-34.0,1123.0,1058.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568336,3.0,359.0,364.0,665.0,660.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568337,4.0,133.0,184.0,891.0,840.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568338,5.0,256.0,222.0,768.0,802.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568339,6.0,88.0,322.0,936.0,702.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568340,7.0,74.0,116.0,950.0,908.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568341,8.0,118.0,2.0,906.0,1022.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568342,9.0,-24.0,107.0,1048.0,917.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568343,10.0,340.0,332.0,684.0,692.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568344,11.0,172.0,234.0,852.0,790.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568345,12.0,125.0,272.0,899.0,752.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568346,13.0,285.0,266.0,739.0,758.0,1933,A12,30,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568347,1.0,244.0,25.0,780.0,999.0,1933,A12,8,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
568348,2.0,204.0,234.0,820.0,790.0,1933,A12,8,U2OS,HPA070692,ENSG00000103343,ZNF174,Nucleoli fibrillar center,ZNF174,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1933/
574882,1.0,361.0,-37.0,663.0,1061.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574883,2.0,227.0,96.0,797.0,928.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574884,3.0,335.0,255.0,689.0,769.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574885,4.0,181.0,278.0,843.0,746.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574886,5.0,255.0,283.0,769.0,741.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574887,6.0,325.0,340.0,699.0,684.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574888,7.0,304.0,300.0,720.0,724.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574889,8.0,245.0,336.0,779.0,688.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574890,9.0,177.0,338.0,847.0,686.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574891,10.0,107.0,200.0,917.0,824.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574892,11.0,237.0,348.0,787.0,676.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574893,12.0,293.0,365.0,731.0,659.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574894,13.0,272.0,356.0,752.0,668.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574895,14.0,141.0,334.0,883.0,690.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
574896,15.0,224.0,381.0,800.0,643.0,1943,F10,1,RT-4,HPA050857,ENSG00000092377,TBL1Y,Nucleoplasm,TBL1Y,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1943/
579464,1.0,-10.0,283.0,1034.0,741.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579465,2.0,9.0,96.0,1015.0,928.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579466,3.0,-74.0,144.0,1098.0,880.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579467,4.0,-283.0,292.0,1307.0,732.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579468,5.0,174.0,211.0,850.0,813.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579469,6.0,26.0,177.0,998.0,847.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579470,7.0,-49.0,94.0,1073.0,930.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579471,8.0,339.0,298.0,685.0,726.0,1951,F2,2,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579472,1.0,265.0,175.0,759.0,849.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579473,2.0,420.0,217.0,604.0,807.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579474,3.0,63.0,118.0,961.0,906.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579475,4.0,240.0,207.0,784.0,817.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579476,5.0,313.0,346.0,711.0,678.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579477,6.0,192.0,200.0,832.0,824.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
579478,7.0,122.0,362.0,902.0,662.0,1951,F2,3,U2OS,HPA070707,ENSG00000115677,HDLBP,"Endoplasmic reticulum,Nuclear bodies",HDLBP,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1951/
586883,1.0,59.0,172.0,965.0,852.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586884,2.0,-17.0,62.0,1041.0,962.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586885,3.0,104.0,119.0,920.0,905.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586886,4.0,185.0,195.0,839.0,829.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586887,5.0,180.0,104.0,844.0,920.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586888,6.0,128.0,245.0,896.0,779.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586889,7.0,132.0,254.0,892.0,770.0,1964,A12,2,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586890,1.0,129.0,70.0,895.0,954.0,1964,A12,3,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586891,2.0,198.0,154.0,826.0,870.0,1964,A12,3,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586892,3.0,152.0,153.0,872.0,871.0,1964,A12,3,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586893,4.0,125.0,204.0,899.0,820.0,1964,A12,3,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586894,5.0,-55.0,242.0,1079.0,782.0,1964,A12,3,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
586895,6.0,73.0,188.0,951.0,836.0,1964,A12,3,A-549,HPA044229,ENSG00000103423,DNAJA3,Mitochondria,DNAJA3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1964/
608177,1.0,350.0,272.0,674.0,752.0,20,B3,1,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608178,2.0,262.0,201.0,762.0,823.0,20,B3,1,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608179,3.0,-227.0,256.0,1251.0,768.0,20,B3,1,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608180,4.0,-42.0,18.0,1066.0,1006.0,20,B3,1,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608181,5.0,64.0,324.0,960.0,700.0,20,B3,1,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608182,6.0,175.0,202.0,849.0,822.0,20,B3,1,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608183,1.0,238.0,243.0,786.0,781.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608184,2.0,164.0,278.0,860.0,746.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608185,3.0,140.0,205.0,884.0,819.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608186,4.0,173.0,221.0,851.0,803.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608187,5.0,-21.0,261.0,1045.0,763.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608188,6.0,160.0,200.0,864.0,824.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608189,7.0,95.0,155.0,929.0,869.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
608190,8.0,301.0,221.0,723.0,803.0,20,B3,2,U2OS,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/20/
611408,1.0,352.0,350.0,672.0,674.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611409,2.0,332.0,226.0,692.0,798.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611410,3.0,317.0,254.0,707.0,770.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611411,4.0,368.0,318.0,656.0,706.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611412,5.0,344.0,310.0,680.0,714.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611413,6.0,358.0,336.0,666.0,688.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611414,7.0,333.0,364.0,691.0,660.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611415,8.0,310.0,324.0,714.0,700.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611416,9.0,366.0,358.0,658.0,666.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611417,10.0,362.0,340.0,662.0,684.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611418,11.0,351.0,346.0,673.0,678.0,2006,F10,1,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611419,1.0,169.0,342.0,855.0,682.0,2006,F10,4,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611420,2.0,400.0,376.0,624.0,648.0,2006,F10,4,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611421,3.0,326.0,358.0,698.0,666.0,2006,F10,4,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
611422,4.0,355.0,340.0,669.0,684.0,2006,F10,4,HEL,HPA056563,ENSG00000068305,MEF2A,Nucleoplasm,MEF2A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2006/
616958,1.0,261.0,25.0,763.0,999.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616959,2.0,88.0,-45.0,936.0,1069.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616960,3.0,278.0,131.0,746.0,893.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616961,4.0,188.0,154.0,836.0,870.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616962,5.0,122.0,173.0,902.0,851.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616963,6.0,183.0,219.0,841.0,805.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616964,7.0,62.0,225.0,962.0,799.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616965,8.0,11.0,270.0,1013.0,754.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616966,9.0,48.0,239.0,976.0,785.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616967,10.0,143.0,238.0,881.0,786.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616968,11.0,-13.0,104.0,1037.0,920.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616969,12.0,134.0,255.0,890.0,769.0,2013,A7,1,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616970,1.0,197.0,226.0,827.0,798.0,2013,A7,2,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616971,2.0,188.0,-49.0,836.0,1073.0,2013,A7,2,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
616972,3.0,215.0,241.0,809.0,783.0,2013,A7,2,U2OS,HPA010520,ENSG00000122643,NT5C3A,"Cytosol,Nucleoplasm",NT5C3A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/2013/
654743,1.0,304.0,216.0,720.0,808.0,21,B3,1,A-431,HPA007033,ENSG00000105963,ADAP1,"Cytosol,Plasma membrane",ADAP1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/21/
669745,1.0,329.0,348.0,695.0,676.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669746,2.0,244.0,135.0,780.0,889.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669747,3.0,97.0,132.0,927.0,892.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669748,4.0,73.0,242.0,951.0,782.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669749,5.0,26.0,352.0,998.0,672.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669750,6.0,168.0,317.0,856.0,707.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669751,7.0,224.0,140.0,800.0,884.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669752,8.0,334.0,299.0,690.0,725.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669753,9.0,299.0,179.0,725.0,845.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669754,10.0,264.0,305.0,760.0,719.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669755,11.0,207.0,281.0,817.0,743.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669756,12.0,249.0,328.0,775.0,696.0,215,F2,1,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669757,1.0,250.0,-103.0,774.0,1127.0,215,F2,2,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669758,2.0,449.0,448.0,575.0,576.0,215,F2,2,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
669759,3.0,303.0,224.0,721.0,800.0,215,F2,2,U-251MG,HPA023252,ENSG00000123119,NECAB1,"Cytosol,Nucleoplasm",NECAB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/215/
